timestamp,container,cpu_perc,mem_mib
1769572602.8077214,orchestrator,0.00,17.53
1769572605.9094079,alice,0.22,46.14
1769572605.9094079,bob,1.00,45.23
1769572605.9094079,carol,0.15,46.5
1769572605.9094079,dave,0.60,44.87
1769572605.9094079,orchestrator,1.89,17.53
1769572608.9881992,alice,0.48,46.22
1769572608.9881992,bob,1.33,45.46
1769572608.9881992,carol,0.35,46.23
1769572608.9881992,dave,0.97,44.56
1769572608.9881992,orchestrator,0.02,17.53
1769572613.0690913,alice,0.93,46.14
1769572613.0690913,bob,1.68,45.59
1769572613.0690913,carol,0.69,46.64
1769572613.0690913,dave,1.53,44.86
1769572613.0690913,orchestrator,0.00,17.53
1769572616.1461506,alice,0.96,46.59
1769572616.1461506,bob,1.69,45.67
1769572616.1461506,carol,1.27,46.28
1769572616.1461506,dave,2.11,44.59
1769572616.1461506,orchestrator,0.00,17.53
1769572619.21939,alice,0.41,46.41
1769572619.21939,bob,1.24,45.01
1769572619.21939,carol,0.30,46.29
1769572619.21939,dave,0.97,44.66
1769572619.21939,orchestrator,0.00,17.53
1769572622.298377,alice,1.54,46.3
1769572622.298377,bob,0.79,45.24
1769572622.298377,carol,0.47,46.42
1769572622.298377,dave,1.15,44.56
1769572622.298377,orchestrator,0.00,17.54
1769572625.3771956,alice,0.13,46.19
1769572625.3771956,bob,0.83,45.11
1769572625.3771956,carol,0.99,47.25
1769572625.3771956,dave,1.22,44.91
1769572625.3771956,orchestrator,0.32,17.54
1769572628.4546642,alice,0.17,46.14
1769572628.4546642,bob,1.04,45.01
1769572628.4546642,carol,0.74,46.37
1769572628.4546642,dave,1.57,45.34
1769572628.4546642,orchestrator,0.00,17.54
1769572631.5294864,alice,0.17,46.2
1769572631.5294864,bob,0.71,45
1769572631.5294864,carol,0.16,46.29
1769572631.5294864,dave,1.04,44.94
1769572631.5294864,orchestrator,0.00,17.54
1769572634.5997744,alice,0.28,46.28
1769572634.5997744,bob,1.38,45.03
1769572634.5997744,carol,0.24,46.52
1769572634.5997744,dave,0.82,44.81
1769572634.5997744,orchestrator,0.00,17.54
1769572637.667947,alice,2.05,46.39
1769572637.667947,bob,1.90,45.46
1769572637.667947,carol,0.31,46.4
1769572637.667947,dave,1.04,44.95
1769572637.667947,orchestrator,0.82,17.86
1769572640.7429714,alice,1.29,46.21
1769572640.7429714,bob,1.13,45.03
1769572640.7429714,carol,0.40,46.8
1769572640.7429714,dave,1.16,44.62
1769572640.7429714,orchestrator,0.17,17.54
1769572644.820831,alice,0.25,46.31
1769572644.820831,bob,1.23,45.35
1769572644.820831,carol,2.04,46.48
1769572644.820831,dave,1.54,44.66
1769572644.820831,orchestrator,0.42,17.54
1769572647.8953931,alice,1.72,46.45
1769572647.8953931,bob,2.37,45.38
1769572647.8953931,carol,0.20,46.34
1769572647.8953931,dave,0.68,44.64
1769572647.8953931,orchestrator,0.00,17.54
1769572650.9696908,alice,0.19,46.34
1769572650.9696908,bob,0.86,45.33
1769572650.9696908,carol,0.72,46.45
1769572650.9696908,dave,1.02,45.19
1769572650.9696908,orchestrator,0.00,17.54
1769572654.043501,alice,0.64,46.93
1769572654.043501,bob,1.54,45.29
1769572654.043501,carol,0.71,46.69
1769572654.043501,dave,1.20,44.9
1769572654.043501,orchestrator,0.00,17.54
1769572657.1207683,alice,2.21,46.74
1769572657.1207683,bob,2.33,45.09
1769572657.1207683,carol,0.15,46.45
1769572657.1207683,dave,0.62,44.91
1769572657.1207683,orchestrator,1.31,17.61
1769572660.1997826,alice,0.66,46.34
1769572660.1997826,bob,1.39,45.3
1769572660.1997826,carol,2.67,46.56
1769572660.1997826,dave,2.90,44.72
1769572660.1997826,orchestrator,0.42,17.54
1769572663.276071,alice,0.60,46.45
1769572663.276071,bob,0.87,45.09
1769572663.276071,carol,0.70,47.45
1769572663.276071,dave,1.35,45.05
1769572663.276071,orchestrator,0.02,17.54
1769572666.3535428,alice,0.85,46.41
1769572666.3535428,bob,1.45,45.31
1769572666.3535428,carol,0.36,46.85
1769572666.3535428,dave,1.01,44.94
1769572666.3535428,orchestrator,0.00,17.54
1769572669.4297297,alice,0.54,46.36
1769572669.4297297,bob,1.26,45.23
1769572669.4297297,carol,0.72,46.55
1769572669.4297297,dave,1.42,44.68
1769572669.4297297,orchestrator,0.00,17.54
1769572672.50483,alice,0.18,46.5
1769572672.50483,bob,1.09,45.38
1769572672.50483,carol,0.83,46.95
1769572672.50483,dave,1.66,44.77
1769572672.50483,orchestrator,0.00,17.54
1769572675.580826,alice,0.67,46.66
1769572675.580826,bob,1.29,45.33
1769572675.580826,carol,0.45,46.69
1769572675.580826,dave,0.71,44.7
1769572675.580826,orchestrator,2.25,17.57
1769572679.6559892,alice,0.11,46.41
1769572679.6559892,bob,0.65,45.33
1769572679.6559892,carol,2.39,46.5
1769572679.6559892,dave,2.43,44.71
1769572679.6559892,orchestrator,1.66,17.54
1769572682.733658,alice,0.27,46.5
1769572682.733658,bob,0.79,45.35
1769572682.733658,carol,0.30,46.48
1769572682.733658,dave,1.12,44.7
1769572682.733658,orchestrator,0.40,17.54
1769572685.807491,alice,0.32,46.48
1769572685.807491,bob,0.86,45.09
1769572685.807491,carol,0.34,46.88
1769572685.807491,dave,1.06,44.73
1769572685.807491,orchestrator,0.00,17.54
1769572688.883846,alice,0.15,46.4
1769572688.883846,bob,0.79,45.34
1769572688.883846,carol,0.24,46.51
1769572688.883846,dave,0.35,44.82
1769572688.883846,orchestrator,0.00,17.54
1769572691.9586637,alice,0.42,46.56
1769572691.9586637,bob,1.15,45.37
1769572691.9586637,carol,0.52,46.7
1769572691.9586637,dave,1.18,44.96
1769572691.9586637,orchestrator,0.00,17.54
1769572695.0357134,alice,0.50,46.59
1769572695.0357134,bob,1.34,45.1
1769572695.0357134,carol,0.46,46.53
1769572695.0357134,dave,1.04,44.98
1769572695.0357134,orchestrator,1.32,17.54
1769572698.11333,alice,0.28,46.63
1769572698.11333,bob,0.98,45.37
1769572698.11333,carol,0.11,46.93
1769572698.11333,dave,0.80,44.96
1769572698.11333,orchestrator,1.86,17.54
1769572701.1888351,alice,0.65,46.53
1769572701.1888351,bob,1.25,45.23
1769572701.1888351,carol,0.30,46.54
1769572701.1888351,dave,0.85,44.98
1769572701.1888351,orchestrator,0.00,17.54
1769572704.2682357,alice,0.75,46.83
1769572704.2682357,bob,1.06,45.15
1769572704.2682357,carol,0.44,46.5
1769572704.2682357,dave,1.10,44.99
1769572704.2682357,orchestrator,0.00,17.54
1769572707.3451831,alice,0.32,46.65
1769572707.3451831,bob,1.03,45.14
1769572707.3451831,carol,0.29,46.77
1769572707.3451831,dave,1.07,44.98
1769572707.3451831,orchestrator,0.00,17.54
1769572711.4234934,alice,0.07,46.66
1769572711.4234934,bob,0.51,45.13
1769572711.4234934,carol,0.16,46.63
1769572711.4234934,dave,0.78,44.98
1769572711.4234934,orchestrator,1.29,17.61
1769572714.5000744,alice,1.75,46.64
1769572714.5000744,bob,1.40,45.22
1769572714.5000744,carol,0.27,47.07
1769572714.5000744,dave,0.89,44.74
1769572714.5000744,orchestrator,0.00,17.54
1769572717.577547,alice,0.12,46.59
1769572717.577547,bob,0.81,45.13
1769572717.577547,carol,0.59,46.76
1769572717.577547,dave,1.15,44.88
1769572717.577547,orchestrator,0.00,17.54
1769572720.6531024,alice,0.21,46.65
1769572720.6531024,bob,0.81,45.34
1769572720.6531024,carol,0.24,46.75
1769572720.6531024,dave,0.62,44.98
1769572720.6531024,orchestrator,0.02,17.54
1769572723.727753,alice,0.20,46.67
1769572723.727753,bob,0.86,45.14
1769572723.727753,carol,0.26,46.77
1769572723.727753,dave,0.88,44.75
1769572723.727753,orchestrator,0.00,17.54
1769572726.801703,alice,0.25,46.77
1769572726.801703,bob,1.12,45.19
1769572726.801703,carol,0.33,46.89
1769572726.801703,dave,0.81,45
1769572726.801703,orchestrator,0.00,17.54
1769572729.8763347,alice,1.79,46.7
1769572729.8763347,bob,2.39,45.65
1769572729.8763347,carol,0.74,47.11
1769572729.8763347,dave,1.29,44.75
1769572729.8763347,orchestrator,0.33,17.61
1769572732.9512086,alice,1.74,46.79
1769572732.9512086,bob,1.22,45.56
1769572732.9512086,carol,0.17,46.68
1769572732.9512086,dave,0.65,44.81
1769572732.9512086,orchestrator,0.00,17.54
1769572736.0310285,alice,0.64,47.07
1769572736.0310285,bob,1.65,45.21
1769572736.0310285,carol,0.24,46.7
1769572736.0310285,dave,1.98,44.84
1769572736.0310285,orchestrator,0.00,17.54
1769572739.104943,alice,0.44,46.75
1769572739.104943,bob,1.00,45.17
1769572739.104943,carol,0.67,46.8
1769572739.104943,dave,1.46,45.09
1769572739.104943,orchestrator,0.00,17.54
1769572742.1801505,alice,0.30,46.83
1769572742.1801505,bob,0.76,45.42
1769572742.1801505,carol,0.35,46.71
1769572742.1801505,dave,1.58,44.8
1769572742.1801505,orchestrator,0.00,17.54
1769572746.2585232,alice,0.08,46.77
1769572746.2585232,bob,0.56,45.18
1769572746.2585232,carol,0.17,46.75
1769572746.2585232,dave,0.84,45.08
1769572746.2585232,orchestrator,0.00,17.54
1769572749.3329003,alice,2.32,47.62
1769572749.3329003,bob,0.99,45.43
1769572749.3329003,carol,0.14,46.67
1769572749.3329003,dave,0.53,44.8
1769572749.3329003,orchestrator,1.92,17.54
1769572752.400573,alice,1.57,47.15
1769572752.400573,bob,0.65,45.17
1769572752.400573,carol,2.15,46.76
1769572752.400573,dave,2.00,44.79
1769572752.400573,orchestrator,1.78,17.54
1769572755.4747875,alice,0.23,46.72
1769572755.4747875,bob,1.26,45.43
1769572755.4747875,carol,1.16,46.97
1769572755.4747875,dave,1.14,44.8
1769572755.4747875,orchestrator,0.35,17.55
1769572758.5492616,alice,0.20,46.9
1769572758.5492616,bob,0.65,45.19
1769572758.5492616,carol,0.38,46.93
1769572758.5492616,dave,1.15,45.05
1769572758.5492616,orchestrator,0.00,17.54
1769572761.6242077,alice,0.15,46.94
1769572761.6242077,bob,0.70,45.19
1769572761.6242077,carol,0.54,46.99
1769572761.6242077,dave,1.05,45.16
1769572761.6242077,orchestrator,0.00,17.54
1769572764.6997726,alice,0.23,47.16
1769572764.6997726,bob,1.16,45.2
1769572764.6997726,carol,0.17,46.74
1769572764.6997726,dave,1.15,44.8
1769572764.6997726,orchestrator,0.00,17.54
1769572767.7747812,alice,2.44,47.27
1769572767.7747812,bob,2.65,45.7
1769572767.7747812,carol,0.78,47.09
1769572767.7747812,dave,1.35,45.06
1769572767.7747812,orchestrator,2.25,17.54
1769572770.8529665,alice,0.25,47.21
1769572770.8529665,bob,0.90,45.21
1769572770.8529665,carol,2.26,47.27
1769572770.8529665,dave,2.32,45.2
1769572770.8529665,orchestrator,0.08,17.79
1769572773.927987,alice,0.17,47.05
1769572773.927987,bob,0.80,45.45
1769572773.927987,carol,0.23,47.22
1769572773.927987,dave,0.81,44.81
1769572773.927987,orchestrator,0.44,17.54
1769572778.0053704,alice,0.43,46.82
1769572778.0053704,bob,1.19,45.49
1769572778.0053704,carol,0.39,46.98
1769572778.0053704,dave,1.27,44.87
1769572778.0053704,orchestrator,0.00,17.54
1769572781.080166,alice,0.84,46.89
1769572781.080166,bob,1.97,45.48
1769572781.080166,carol,0.13,46.95
1769572781.080166,dave,0.85,44.82
1769572781.080166,orchestrator,0.00,17.54
1769572784.1553311,alice,0.46,46.96
1769572784.1553311,bob,0.97,45.46
1769572784.1553311,carol,0.75,47.22
1769572784.1553311,dave,1.69,45.09
1769572784.1553311,orchestrator,0.00,17.54
1769572787.2357454,alice,1.85,47.28
1769572787.2357454,bob,1.87,45.5
1769572787.2357454,carol,0.16,46.87
1769572787.2357454,dave,0.75,44.84
1769572787.2357454,orchestrator,0.00,17.54
1769572790.313084,alice,1.06,47.05
1769572790.313084,bob,0.64,45.24
1769572790.313084,carol,0.39,47.11
1769572790.313084,dave,0.98,45.08
1769572790.313084,orchestrator,0.00,17.54
1769572793.3891451,alice,0.27,47.04
1769572793.3891451,bob,1.12,45.52
1769572793.3891451,carol,0.18,46.95
1769572793.3891451,dave,0.91,45.07
1769572793.3891451,orchestrator,0.00,17.54
1769572796.4586005,alice,0.32,46.92
1769572796.4586005,bob,1.04,45.66
1769572796.4586005,carol,0.58,47.08
1769572796.4586005,dave,1.28,44.83
1769572796.4586005,orchestrator,0.00,17.54
1769572799.5341756,alice,0.24,47.11
1769572799.5341756,bob,0.89,45.53
1769572799.5341756,carol,0.62,46.86
1769572799.5341756,dave,1.52,44.86
1769572799.5341756,orchestrator,0.00,17.54
1769572802.609229,alice,0.16,47.12
1769572802.609229,bob,1.11,45.29
1769572802.609229,carol,0.15,47.05
1769572802.609229,dave,0.84,44.85
1769572802.609229,orchestrator,1.18,18.1
1769572805.686337,alice,1.88,47.03
1769572805.686337,bob,1.44,45.52
1769572805.686337,carol,0.66,47.12
1769572805.686337,dave,1.57,45.11
1769572805.686337,orchestrator,0.00,17.54
1769572808.7626336,alice,0.92,47.27
1769572808.7626336,bob,1.48,45.52
1769572808.7626336,carol,1.22,47.11
1769572808.7626336,dave,0.91,44.98
1769572808.7626336,orchestrator,0.00,17.54
1769572812.8429182,alice,0.57,47.36
1769572812.8429182,bob,0.78,45.57
1769572812.8429182,carol,0.16,46.88
1769572812.8429182,dave,0.97,44.87
1769572812.8429182,orchestrator,0.00,17.54
1769572815.9189591,alice,0.11,47.11
1769572815.9189591,bob,0.74,45.52
1769572815.9189591,carol,1.09,47.35
1769572815.9189591,dave,0.82,45.21
1769572815.9189591,orchestrator,0.00,17.54
1769572818.9948914,alice,0.75,47.45
1769572818.9948914,bob,1.32,45.32
1769572818.9948914,carol,0.27,47.51
1769572818.9948914,dave,0.65,44.87
1769572818.9948914,orchestrator,0.00,17.54
1769572822.0674958,alice,1.67,47.42
1769572822.0674958,bob,0.96,45.56
1769572822.0674958,carol,0.53,47
1769572822.0674958,dave,1.27,44.88
1769572822.0674958,orchestrator,0.00,17.54
1769572825.1443508,alice,2.11,47.21
1769572825.1443508,bob,1.47,45.55
1769572825.1443508,carol,0.29,47.25
1769572825.1443508,dave,1.00,45.15
1769572825.1443508,orchestrator,0.00,17.54
1769572828.224896,alice,0.26,47.2
1769572828.224896,bob,1.28,45.31
1769572828.224896,carol,2.21,47.48
1769572828.224896,dave,1.78,45.15
1769572828.224896,orchestrator,0.00,17.54
1769572831.3007796,alice,0.36,47.28
1769572831.3007796,bob,0.81,45.56
1769572831.3007796,carol,0.62,47.33
1769572831.3007796,dave,1.24,44.9
1769572831.3007796,orchestrator,0.00,17.54
1769572834.3764024,alice,0.69,47.52
1769572834.3764024,bob,1.37,45.32
1769572834.3764024,carol,0.19,47.24
1769572834.3764024,dave,1.03,44.92
1769572834.3764024,orchestrator,0.00,17.54
1769572837.4541807,alice,0.57,47.3
1769572837.4541807,bob,1.39,45.33
1769572837.4541807,carol,0.32,47.27
1769572837.4541807,dave,1.16,45.16
1769572837.4541807,orchestrator,0.00,17.54
1769572840.5302172,alice,2.49,47.19
1769572840.5302172,bob,2.63,46.04
1769572840.5302172,carol,0.26,47.06
1769572840.5302172,dave,0.81,45.17
1769572840.5302172,orchestrator,1.29,17.86
1769572844.5980396,alice,0.11,47.31
1769572844.5980396,bob,1.55,45.34
1769572844.5980396,carol,0.19,47.09
1769572844.5980396,dave,2.49,45.65
1769572844.5980396,orchestrator,0.40,17.54
1769572847.6750195,alice,0.29,47.28
1769572847.6750195,bob,0.76,45.35
1769572847.6750195,carol,1.55,47.61
1769572847.6750195,dave,0.86,44.92
1769572847.6750195,orchestrator,0.00,17.54
1769572850.7479742,alice,0.78,47.47
1769572850.7479742,bob,1.28,45.38
1769572850.7479742,carol,0.48,47.04
1769572850.7479742,dave,1.20,44.93
1769572850.7479742,orchestrator,0.00,17.54
1769572853.8238418,alice,0.22,47.34
1769572853.8238418,bob,0.81,45.58
1769572853.8238418,carol,0.24,47.46
1769572853.8238418,dave,0.94,45.03
1769572853.8238418,orchestrator,0.00,17.54
1769572856.8974588,alice,0.23,47.3
1769572856.8974588,bob,1.08,45.62
1769572856.8974588,carol,0.29,47.35
1769572856.8974588,dave,0.78,45.19
1769572856.8974588,orchestrator,0.00,17.54
1769572859.9725327,alice,1.04,47.36
1769572859.9725327,bob,1.16,45.5
1769572859.9725327,carol,0.43,47.36
1769572859.9725327,dave,0.95,45.18
1769572859.9725327,orchestrator,2.15,17.55
1769572863.047502,alice,2.13,47.42
1769572863.047502,bob,1.64,45.36
1769572863.047502,carol,2.08,47.54
1769572863.047502,dave,1.95,44.96
1769572863.047502,orchestrator,1.82,17.54
1769572866.1230373,alice,0.27,47.39
1769572866.1230373,bob,1.09,45.61
1769572866.1230373,carol,0.84,47.57
1769572866.1230373,dave,1.42,45.48
1769572866.1230373,orchestrator,0.02,17.54
1769572869.2019026,alice,0.25,47.49
1769572869.2019026,bob,0.96,45.61
1769572869.2019026,carol,0.16,47.38
1769572869.2019026,dave,0.57,44.96
1769572869.2019026,orchestrator,0.00,17.54
1769572872.2801628,alice,0.60,47.54
1769572872.2801628,bob,1.32,45.65
1769572872.2801628,carol,0.45,47.54
1769572872.2801628,dave,0.67,44.93
1769572872.2801628,orchestrator,0.00,17.54
1769572875.360805,alice,0.68,47.7
1769572875.360805,bob,1.15,45.51
1769572875.360805,carol,0.69,47.37
1769572875.360805,dave,1.23,45.24
1769572875.360805,orchestrator,0.00,17.54
1769572879.5392923,alice,0.18,47.3
1769572879.5392923,bob,0.61,45.36
1769572879.5392923,carol,0.27,47.85
1769572879.5392923,dave,0.79,44.95
1769572879.5392923,orchestrator,1.92,17.57
1769572882.6234527,alice,0.13,47.59
1769572882.6234527,bob,1.89,45.37
1769572882.6234527,carol,2.45,47.37
1769572882.6234527,dave,2.49,44.97
1769572882.6234527,orchestrator,1.88,17.54
1769572885.705007,alice,0.67,47.37
1769572885.705007,bob,1.21,45.91
1769572885.705007,carol,0.14,47.34
1769572885.705007,dave,0.53,44.95
1769572885.705007,orchestrator,0.02,17.54
1769572888.7901044,alice,0.13,47.52
1769572888.7901044,bob,0.85,45.41
1769572888.7901044,carol,0.28,47.65
1769572888.7901044,dave,0.65,44.95
1769572888.7901044,orchestrator,0.00,17.54
1769572891.8713257,alice,0.63,47.88
1769572891.8713257,bob,0.90,45.82
1769572891.8713257,carol,0.15,47.52
1769572891.8713257,dave,0.82,44.96
1769572891.8713257,orchestrator,0.00,17.54
1769572894.947158,alice,0.01,45.18
1769572894.947158,bob,0.48,45.25
1769572894.947158,carol,0.01,44.86
1769572894.947158,dave,0.01,44.83
1769572894.947158,orchestrator,1.10,18.09
1769572898.028043,alice,0.12,45.18
1769572898.028043,bob,0.12,45.24
1769572898.028043,carol,0.47,44.88
1769572898.028043,dave,0.58,44.83
1769572898.028043,orchestrator,0.00,17.54
1769572901.109687,alice,0.21,45.2
1769572901.109687,bob,0.17,45.35
1769572901.109687,carol,1.29,45.64
1769572901.109687,dave,1.12,44.77
1769572901.109687,orchestrator,1.78,17.54
1769572904.1949046,alice,2.82,46.08
1769572904.1949046,bob,1.31,45.36
1769572904.1949046,carol,2.28,45.76
1769572904.1949046,dave,0.88,44.78
1769572904.1949046,orchestrator,0.02,17.54
1769572907.272467,alice,2.40,45.84
1769572907.272467,bob,0.89,45.6
1769572907.272467,carol,2.20,45.77
1769572907.272467,dave,0.87,45.04
1769572907.272467,orchestrator,0.00,17.54
1769572911.399662,alice,2.33,45.85
1769572911.399662,bob,0.88,45.37
1769572911.399662,carol,2.24,45.78
1769572911.399662,dave,0.88,44.8
1769572911.399662,orchestrator,0.00,17.54
1769572914.47839,alice,2.75,46.11
1769572914.47839,bob,1.32,45.64
1769572914.47839,carol,2.20,45.55
1769572914.47839,dave,0.88,44.8
1769572914.47839,orchestrator,0.00,17.54
1769572917.55435,alice,3.92,45.88
1769572917.55435,bob,1.26,45.39
1769572917.55435,carol,2.67,45.55
1769572917.55435,dave,1.26,45.05
1769572917.55435,orchestrator,0.00,17.54
1769572920.6313999,alice,2.33,45.88
1769572920.6313999,bob,0.84,45.39
1769572920.6313999,carol,3.78,46.07
1769572920.6313999,dave,1.29,44.8
1769572920.6313999,orchestrator,0.00,17.54
1769572923.708075,alice,2.48,45.88
1769572923.708075,bob,0.86,45.64
1769572923.708075,carol,2.19,45.57
1769572923.708075,dave,0.89,44.81
1769572923.708075,orchestrator,0.00,17.54
1769572926.7852829,alice,2.30,45.89
1769572926.7852829,bob,1.33,45.64
1769572926.7852829,carol,2.69,45.84
1769572926.7852829,dave,1.31,44.82
1769572926.7852829,orchestrator,0.00,17.54
1769572929.860419,alice,2.38,45.91
1769572929.860419,bob,0.88,45.39
1769572929.860419,carol,3.25,46.36
1769572929.860419,dave,1.78,45.09
1769572929.860419,orchestrator,0.00,17.54
1769572932.9336324,alice,4.41,46.18
1769572932.9336324,bob,2.27,45.64
1769572932.9336324,carol,2.37,45.64
1769572932.9336324,dave,0.90,44.86
1769572932.9336324,orchestrator,1.12,17.8
1769572936.0084717,alice,2.95,45.94
1769572936.0084717,bob,1.28,45.41
1769572936.0084717,carol,3.10,45.89
1769572936.0084717,dave,1.16,44.86
1769572936.0084717,orchestrator,0.43,17.8
1769572939.0833857,alice,2.57,45.95
1769572939.0833857,bob,1.11,45.41
1769572939.0833857,carol,4.37,45.9
1769572939.0833857,dave,1.98,45.1
1769572939.0833857,orchestrator,0.00,17.54
1769572942.1570327,alice,2.95,45.93
1769572942.1570327,bob,1.51,45.25
1769572942.1570327,carol,2.21,45.66
1769572942.1570327,dave,1.48,45.12
1769572942.1570327,orchestrator,0.00,17.5
1769572946.181945,alice,2.44,45.94
1769572946.181945,bob,0.95,45.25
1769572946.181945,carol,2.40,45.67
1769572946.181945,dave,1.09,44.87
1769572946.181945,orchestrator,0.00,17.5
1769572949.2596097,alice,2.34,45.95
1769572949.2596097,bob,0.84,45.25
1769572949.2596097,carol,2.21,45.68
1769572949.2596097,dave,0.87,45.11
1769572949.2596097,orchestrator,0.00,17.5
1769572952.3355575,alice,3.67,47.43
1769572952.3355575,bob,2.22,45.28
1769572952.3355575,carol,2.53,45.69
